"Wavelength","EGFP EM","EGFP EX","mTurquoise2 EM","mTurquoise2 AB","mTurquoise2 EX","mScarlet EM","mScarlet EX"
300,,0.0962,,0.2484,0.2484
301,,0.0872,,0.2266,0.2266
302,,0.0801,,0.2048,0.2048
303,,0.0739,,0.1852,0.1852
304,,0.0675,,0.1634,0.1634
305,,0.0612,,0.1482,0.1482
306,,0.0579,,0.1329,0.1329
307,,0.0541,,0.1242,0.1242
308,,0.0528,,0.1133,0.1133
309,,0.049,,0.1068,0.1068
310,,0.0487,,0.098,0.098
311,,0.0474,,0.0937,0.0937
312,,0.0459,,0.0871,0.0871
313,,0.0446,,0.0828,0.0828
314,,0.0439,,0.0806,0.0806
315,,0.0446,,0.0763,0.0763
316,,0.0442,,0.0741,0.0741
317,,0.042,,0.0741,0.0741
318,,0.0412,,0.0697,0.0697
319,,0.0399,,0.0654,0.0654
320,,0.0391,,0.0654,0.0654
321,,0.0378,,0.0632,0.0632
322,,0.0353,,0.0588,0.0588
323,,0.0346,,0.061,0.061
324,,0.0348,,0.0588,0.0588
325,,0.0346,,0.0588,0.0588
326,,0.0317,,0.0566,0.0566
327,,0.0324,,0.0545,0.0545
328,,0.0321,,0.0545,0.0545
329,,0.0296,,0.0545,0.0545
330,,0.0308,,0.0523,0.0523
331,,0.0305,,0.0523,0.0523
332,,0.0299,,0.0523,0.0523
333,,0.0317,,0.0501,0.0501
334,,0.0312,,0.0501,0.0501
335,,0.0303,,0.0501,0.0501
336,,0.0322,,0.0501,0.0501
337,,0.0324,,0.0523,0.0523
338,,0.0326,,0.0501,0.0501
339,,0.0334,,0.0479,0.0479
340,,0.0348,,0.0479,0.0479
341,,0.0346,,0.0501,0.0501
342,,0.0357,,0.0479,0.0479
343,,0.0364,,0.0501,0.0501
344,,0.0374,,0.0479,0.0479
345,,0.0398,,0.0479,0.0479
346,,0.0412,,0.0523,0.0523
347,,0.0429,,0.0501,0.0501
348,,0.0438,,0.0523,0.0523
349,,0.0466,,0.0523,0.0523
350,,0.049,,0.0545,0.0545
351,,0.0481,,0.0566,0.0566
352,,0.0512,,0.0545,0.0545
353,,0.057,,0.0545,0.0545
354,,0.0539,,0.0566,0.0566
355,,0.0557,,0.0588,0.0588
356,,0.059,,0.0588,0.0588
357,,0.0616,,0.0632,0.0632
358,,0.0646,,0.0632,0.0632
359,,0.0662,,0.0632,0.0632
360,,0.0685,,0.0632,0.0632
361,,0.0723,,0.0654,0.0654
362,,0.0729,,0.0675,0.0675
363,,0.0756,,0.0697,0.0697
364,,0.0798,,0.0719,0.0719
365,,0.0814,,0.0741,0.0741
366,,0.0841,,0.0763,0.0763
367,,0.0875,,0.0806,0.0806
368,,0.0909,,0.0828,0.0828
369,,0.0921,,0.0871,0.0871
370,,0.0955,,0.0915,0.0915
371,,0.0984,,0.098,0.098
372,,0.1002,,0.1024,0.1024
373,,0.1011,,0.1089,0.1089
374,,0.1078,,0.1155,0.1155
375,,0.1103,,0.1198,0.1198
376,,0.1123,,0.1264,0.1264
377,,0.116,,0.1329,0.1329
378,,0.1174,,0.1416,0.1416
379,,0.1217,,0.1482,0.1482
380,,0.125,,0.1547,0.1547
381,,0.1269,,0.1634,0.1634
382,,0.1296,,0.1721,0.1721
383,,0.1324,,0.183,0.183
384,,0.1349,,0.1939,0.1939,,0.0123
385,,0.1363,,0.2026,0.2026,,0.0125
386,,0.1393,,0.2135,0.2135,,0.0127
387,,0.1429,,0.22,0.22,,0.0129
388,,0.1442,,0.2331,0.2331,,0.013
389,,0.1465,,0.2484,0.2484,,0.0132
390,,0.148,,0.2571,0.2571,,0.0134
391,,0.1513,,0.268,0.268,,0.0135
392,,0.1541,,0.281,0.281,,0.0136
393,,0.1561,,0.2941,0.2941,,0.0138
394,,0.1582,,0.3094,0.3094,,0.0139
395,,0.1604,,0.3203,0.3203,,0.014
396,,0.1622,,0.3355,0.3355,,0.014
397,,0.1646,,0.3508,0.3508,,0.0141
398,,0.1651,,0.3682,0.3682,,0.0142
399,,0.1671,,0.3856,0.3856,,0.0143
400,,0.1683,,0.4009,0.4009,,0.0144
401,,0.1682,,0.4183,0.4183,,0.0144
402,,0.17,,0.4379,0.4379,,0.0145
403,,0.1701,,0.4575,0.4575,,0.0145
404,,0.171,,0.4771,0.4771,,0.0146
405,,0.1732,,0.4967,0.4967,,0.0147
406,,0.1732,,0.5142,0.5142,,0.0147
407,,0.1742,,0.5338,0.5338,,0.0148
408,,0.1763,,0.5512,0.5512,,0.0149
409,,0.1768,,0.5664,0.5664,,0.0149
410,,0.1776,,0.5839,0.5839,,0.015
411,,0.1797,,0.6013,0.6013,,0.0151
412,,0.1818,,0.6166,0.6166,,0.0152
413,,0.184,,0.634,0.634,,0.0153
414,,0.1858,,0.6492,0.6492,,0.0154
415,,0.1879,,0.6601,0.6601,,0.0155
416,,0.1901,,0.6776,0.6776,,0.0156
417,,0.1933,,0.695,0.695,,0.0158
418,,0.1967,,0.7146,0.7146,,0.0159
419,,0.1992,,0.7342,0.7342,,0.0161
420,,0.2028,,0.7516,0.7516,,0.0163
421,,0.2052,,0.7756,0.7756,,0.0164
422,,0.2079,,0.793,0.793,,0.0167
423,,0.2113,,0.8148,0.8148,,0.0169
424,,0.2147,,0.8388,0.8388,,0.0171
425,,0.218,,0.8606,0.8606,,0.0174
426,,0.2218,,0.8824,0.8824,,0.0177
427,,0.2254,,0.9063,0.9063,,0.018
428,,0.2299,,0.9259,0.9259,,0.0183
429,,0.2355,,0.9455,0.9455,,0.0186
430,,0.2408,,0.9608,0.9608,,0.019
431,,0.2456,,0.9739,0.9739,,0.0194
432,,0.2518,,0.9847,0.9847,,0.0198
433,,0.2583,,0.9913,0.9913,,0.0203
434,,0.2661,,0.9978,0.9978,,0.0208
435,,0.2741,,1,1,,0.0213
436,,0.2832,,0.9935,0.9935,,0.0218
437,,0.2918,,0.9891,0.9891,,0.0224
438,,0.3018,,0.9826,0.9826,,0.023
439,,0.3141,,0.9717,0.9717,,0.0237
440,,0.3248,,0.963,0.963,,0.0244
441,,0.337,0.012,0.9521,0.9521,,0.0251
442,,0.3496,0.0133,0.9412,0.9412,,0.0259
443,,0.3629,0.0149,0.9325,0.9325,,0.0267
444,,0.3766,0.0164,0.9259,0.9259,,0.0275
445,,0.3915,0.019,0.9194,0.9194,,0.0284
446,,0.4072,0.0221,0.915,0.915,,0.0294
447,,0.4225,0.0258,0.915,0.915,,0.0304
448,,0.4393,0.0307,0.915,0.915,,0.0314
449,,0.4558,0.0369,0.9172,0.9172,,0.0325
450,,0.4734,0.0448,0.9194,0.9194,,0.0336
451,,0.4898,0.0548,0.9237,0.9237,,0.0348
452,,0.508,0.068,0.9259,0.9259,,0.036
453,,0.5254,0.0835,0.9281,0.9281,,0.0373
454,,0.5431,0.101,0.9303,0.9303,,0.0386
455,,0.561,0.125,0.9281,0.9281,,0.04
456,,0.5785,0.152,0.9216,0.9216,,0.0415
457,,0.5951,0.186,0.9129,0.9129,,0.043
458,,0.6119,0.224,0.8976,0.8976,,0.0446
459,,0.6284,0.267,0.8758,0.8758,,0.0463
460,,0.6438,0.314,0.8497,0.8497,,0.048
461,,0.6601,0.37,0.8126,0.8126,,0.0498
462,,0.6744,0.431,0.7712,0.7712,,0.0516
